date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:42:33	53918/53918	---M--	200	added ('OK')	image/jpeg	etag:%2225a1513991090713958618549edea279%22	https://uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a17ae4383fb_Adoptable-Webflow-Theme_Dog%201_Pic%201_black-and-tan-miniature-pinscher_photo%20by%20victor%20cayke.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a17ae4383fb_Adoptable-Webflow-Theme_Dog%201_Pic%201_black-and-tan-miniature-pinscher_photo%20by%20victor%20cayke.jpg	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:33	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:37%20GMT	https://adoptable-template.webflow.io/dog/blinkey	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog/blinkey	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:33	74048/74048	---M--	200	added ('OK')	image/jpeg	etag:%222ae5bf046f5a50f49e06cff0121a234a%22	https://uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a509d4383f8_Adoptable-Webflow-Theme_Dog%202_Pic%202_photo-of-black-and-white-border-collie_photo%20by%20Josh%20Hild.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a509d4383f8_Adoptable-Webflow-Theme_Dog%202_Pic%202_photo-of-black-and-white-border-collie_photo%20by%20Josh%20Hild.jpg	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:33	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:38%20GMT	https://adoptable-template.webflow.io/cat-tags/is-kid-friendly	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/is-kid-friendly	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:34	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:38%20GMT	https://adoptable-template.webflow.io/cat-tags/is-good-with-other-cats	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/is-good-with-other-cats	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:34	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:38%20GMT	https://adoptable-template.webflow.io/cat-tags/is-dog-friendly	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/is-dog-friendly	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:34	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:38%20GMT	https://adoptable-template.webflow.io/cat-tags/doesnt-shed-too-much	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/doesnt-shed-too-much	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:34	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:39%20GMT	https://adoptable-template.webflow.io/cat-tags/has-special-needs	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/has-special-needs	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:34	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:39%20GMT	https://adoptable-template.webflow.io/cat-tags/is-easy-going	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/is-easy-going	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:35	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:39%20GMT	https://adoptable-template.webflow.io/cat-tags/is-energetic-and-active	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat-tags/is-energetic-and-active	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:35	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:39%20GMT	https://adoptable-template.webflow.io/cat/biscuit	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat/biscuit	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:35	76931/76931	---M--	200	added ('OK')	image/jpeg	etag:%227bc6cc6530788b4d8c8c84dee56f9bc5%22	https://uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a6f45438598_Adoptable-Webflow-Theme_Cat%201_Pic%204_Green%20eyed%20white%20and%20black%20persian%20cat_Photo%20by%20ewe-my-life.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a6f45438598_Adoptable-Webflow-Theme_Cat%201_Pic%204_Green%20eyed%20white%20and%20black%20persian%20cat_Photo%20by%20ewe-my-life.jpg	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:35	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:40%20GMT	https://adoptable-template.webflow.io/cat/kimba	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat/kimba	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:36	100536/100536	---M--	200	added ('OK')	image/jpeg	etag:%22b9b16db2960738f1fde017a2de31f545%22	https://uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802ac10643859c_Adoptable-Webflow-Theme_Cat%204_Pic%201_photo-of-tabby-cat-near-plant_Photo%20by%20flowerstofox.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802ac10643859c_Adoptable-Webflow-Theme_Cat%204_Pic%201_photo-of-tabby-cat-near-plant_Photo%20by%20flowerstofox.jpg	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:36	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:40%20GMT	https://adoptable-template.webflow.io/cat/mitsy	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat/mitsy	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:36	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:41%20GMT	https://adoptable-template.webflow.io/cat/bowie	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat/bowie	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:36	131715/131715	---M--	200	added ('OK')	image/jpeg	etag:%228861ee7d497e73e0ee6d0bff61eca18d%22	https://uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a736543856d_Cat%206_Pic%202_gray-and-white-tabby-kitten-near-plant_Photo%20by%20Tranmautritam.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a736543856d_Cat%206_Pic%202_gray-and-white-tabby-kitten-near-plant_Photo%20by%20Tranmautritam.jpg	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:37	116260/116260	---M--	200	added ('OK')	image/jpeg	etag:%22913011c958bcf99d463d5c784c2a4b2e%22	https://uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802abab8438521_Adoptable-Webflow-Theme_Cat%207_Pic%201_close-up-of-orange-tabby-cat_Photo%20by%20Samer%20Daboul.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802abab8438521_Adoptable-Webflow-Theme_Cat%207_Pic%201_close-up-of-orange-tabby-cat_Photo%20by%20Samer%20Daboul.jpg	(from https://adoptable-template.webflow.io/adopt-a-cat)
19:42:37	77677/77677	---M--	200	added ('OK')	image/jpeg	etag:%226f16567a4d46bbfdf96e51c638c7980e%22	https://uploads-ssl.webflow.com/5f4f91ff23802a48574383ea/5f4f91ff23802a04264384b5_Adoptable_Kitten-being-fed_photo-by-Emrah-Ayvali.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a48574383ea/5f4f91ff23802a04264384b5_Adoptable_Kitten-being-fed_photo-by-Emrah-Ayvali.jpg	(from https://adoptable-template.webflow.io/ways-to-help)
19:42:37	50159/50159	---M--	200	added ('OK')	image/jpeg	etag:%22280d8732a2f112e6531148f75f55a400%22	https://uploads-ssl.webflow.com/5f4f91ff23802a48574383ea/5f4f91ff23802ac30b4384b6_Adoptable_Dog-being-cared-for-by-owners_photo-by-Gustavo-Fring.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a48574383ea/5f4f91ff23802ac30b4384b6_Adoptable_Dog-being-cared-for-by-owners_photo-by-Gustavo-Fring.jpg	(from https://adoptable-template.webflow.io/ways-to-help)
19:42:37	74854/74854	---M--	200	added ('OK')	image/jpeg	etag:%22272bd724c345f8bfc0074e922c750a85%22	https://uploads-ssl.webflow.com/5f4f91ff23802a48574383ea/5f4f91ff23802a0dab4384b7_Adoptable_Cute-Puppy_photo-by-Golden-Jojo.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a48574383ea/5f4f91ff23802a0dab4384b7_Adoptable_Cute-Puppy_photo-by-Golden-Jojo.jpg	(from https://adoptable-template.webflow.io/ways-to-help)
19:42:38	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:42%20GMT	https://adoptable-template.webflow.io/product/25	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/product/25	(from https://adoptable-template.webflow.io/ways-to-help)
19:42:38	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:42%20GMT	https://adoptable-template.webflow.io/product/50	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/product/50	(from https://adoptable-template.webflow.io/ways-to-help)
19:42:38	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:42%20GMT	https://adoptable-template.webflow.io/product/100	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/product/100	(from https://adoptable-template.webflow.io/ways-to-help)
19:42:38	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:43%20GMT	https://adoptable-template.webflow.io/product/pay-what-you-want	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/product/pay-what-you-want	(from https://adoptable-template.webflow.io/ways-to-help)
19:42:39	42709/42709	---M--	200	added ('OK')	image/jpeg	etag:%22aa45b8a50a9ab201fd750dd68b0ec32e%22	https://uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a33e54385bc_Adoptable_Couple-with-new-dog_Portrait_Photo-by-Helena-Lopes.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a33e54385bc_Adoptable_Couple-with-new-dog_Portrait_Photo-by-Helena-Lopes.jpg	(from https://adoptable-template.webflow.io/blog)
19:42:39	41707/41707	---M--	200	added ('OK')	image/jpeg	etag:%22e268dbe5b066aa383931b01ce9e4e796%22	https://uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a2e074385b9_Adoptable_family-with-little-dog_Photo-by-Ketut-Subiyanto.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a2e074385b9_Adoptable_family-with-little-dog_Photo-by-Ketut-Subiyanto.jpg	(from https://adoptable-template.webflow.io/blog)
19:42:39	32116/32116	---M--	200	added ('OK')	image/jpeg	etag:%22f2f05b37cd64bee5e811d8d906a9b357%22	https://uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a23294385a9_Adoptable_person-touching-brown-puppy_Portrait_Photo-by-Helena.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a23294385a9_Adoptable_person-touching-brown-puppy_Portrait_Photo-by-Helena.jpg	(from https://adoptable-template.webflow.io/blog)
19:42:39	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:44%20GMT	https://adoptable-template.webflow.io/post/there-were-three-in-the-bed-and-the-little-one-said-woof-should-you-let-your-dog-in-your-bed	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/post/there-were-three-in-the-bed-and-the-little-one-said-woof-should-you-let-your-dog-in-your-bed	(from https://adoptable-template.webflow.io/blog)
19:42:39	32933/32933	---M--	200	added ('OK')	image/jpeg	etag:%22c2a997a8c76fef5e188bd66e7fedd785%22	https://uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a0e9d4385bf_Adoptable_Couple-in-bed-with-dog_Portrait_Photo-by-Ketut-Subiyanto.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a0e9d4385bf_Adoptable_Couple-in-bed-with-dog_Portrait_Photo-by-Ketut-Subiyanto.jpg	(from https://adoptable-template.webflow.io/blog)
19:42:40	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:44%20GMT	https://adoptable-template.webflow.io/blog-category/all-about-dogs	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/blog-category/all-about-dogs	(from https://adoptable-template.webflow.io/blog)
19:42:40	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:44%20GMT	https://adoptable-template.webflow.io/blog-category/all-about-cats	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/blog-category/all-about-cats	(from https://adoptable-template.webflow.io/blog)
19:42:41	79913/79913	---M--	200	added ('OK')	image/png	etag:%221f515403b13c0a8a5da4f5294653a854%22	https://uploads-ssl.webflow.com/5f4f91ff23802a48574383ea/5f4f91ff23802a3fe8438572_Adoptable_Map%20Placeholder.png	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a48574383ea/5f4f91ff23802a3fe8438572_Adoptable_Map%20Placeholder.png	(from https://adoptable-template.webflow.io/contact-us)
19:42:41	45632/45632	---M--	200	added ('OK')	image/jpeg	etag:%221ede3d3e6d0576cea7c64964876fd882%22	https://uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a6ecb4385c8_Adoptable_Cat%205_Pic%204_photo-of-british-shorthair-cat-outside-in-bush.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a6ecb4385c8_Adoptable_Cat%205_Pic%204_photo-of-british-shorthair-cat-outside-in-bush.jpg	(from https://adoptable-template.webflow.io/cat/fido)
19:42:41	48144/48144	---M--	200	added ('OK')	image/jpeg	etag:%22532a55624c8f3a344e1403da97b995a8%22	https://uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a388a4385c9_Adoptable_Cat%205_Pic%203_photo-of-british-shorthair-cat-rolling-in-grass-field.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a388a4385c9_Adoptable_Cat%205_Pic%203_photo-of-british-shorthair-cat-rolling-in-grass-field.jpg	(from https://adoptable-template.webflow.io/cat/fido)
19:42:41	38712/38712	---M--	200	added ('OK')	image/jpeg	etag:%22b2c5733d88e29b56dd281078bac26282%22	https://uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802ad41a4385cb_Adoptable_Cat%203_Pic%202_white-and-brown-van-cat-on-wooden-table.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802ad41a4385cb_Adoptable_Cat%203_Pic%202_white-and-brown-van-cat-on-wooden-table.jpg	(from https://adoptable-template.webflow.io/cat/marcia)
19:42:42	24871/24871	---M--	200	added ('OK')	image/jpeg	etag:%22026cd2b5d1a1a1b08d8fade833cd89d1%22	https://uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a480a4385cc_Adoptable_Cat%203_Pic%201_close-up-of-white-and-brown-van-cat.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a480a4385cc_Adoptable_Cat%203_Pic%201_close-up-of-white-and-brown-van-cat.jpg	(from https://adoptable-template.webflow.io/cat/marcia)
19:42:42	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:46%20GMT	https://adoptable-template.webflow.io/cat/milo	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/cat/milo.html	(from https://adoptable-template.webflow.io/)
19:42:42	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:46%20GMT	https://adoptable-template.webflow.io/dog/missy	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog/missy.html	(from https://adoptable-template.webflow.io/)
19:42:42	78005/78005	---M--	200	added ('OK')	image/jpeg	etag:%22ab8795df9f6164f012cc5ce556d37da2%22	https://uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a98e14384c2_Dog%205_Pic%202_brown-and-white-short-haired-pointer-dog-walking_photo%20by%20wildlittlethingsphoto.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a98e14384c2_Dog%205_Pic%202_brown-and-white-short-haired-pointer-dog-walking_photo%20by%20wildlittlethingsphoto.jpg	(from https://adoptable-template.webflow.io/dog/polly)
19:42:43	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:47%20GMT	https://adoptable-template.webflow.io/dog/freddie	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog/freddie.html	(from https://adoptable-template.webflow.io/)
19:42:43	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:47%20GMT	https://adoptable-template.webflow.io/post/starting-your-new-friendship-off-on-the-right-paw	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/post/starting-your-new-friendship-off-on-the-right-paw.html	(from https://adoptable-template.webflow.io/)
19:42:43	94245/94245	---M--	200	added ('OK')	image/jpeg	etag:%22a53edc0d64ded7b26a1af4a2da70660d%22	https://uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a3b254384d5_Dog%205_Pic%203_short-haired-pointer-dog-outside-walking_photo%20by%20wildlittlethingsphoto.jpg	C:/Users/ramir/Escritorio/winhtt/copia/uploads-ssl.webflow.com/5f4f91ff23802a3d804383e9/5f4f91ff23802a3b254384d5_Dog%205_Pic%203_short-haired-pointer-dog-outside-walking_photo%20by%20wildlittlethingsphoto.jpg	(from https://adoptable-template.webflow.io/dog/polly)
19:42:43	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:47%20GMT	https://adoptable-template.webflow.io/blog-category/adopting-a-pet	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/blog-category/adopting-a-pet.html	(from https://adoptable-template.webflow.io/)
19:42:43	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:47%20GMT	https://adoptable-template.webflow.io/post/12-reasons-to-adopt-dont-shop	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/post/12-reasons-to-adopt-dont-shop.html	(from https://adoptable-template.webflow.io/)
19:42:43	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:47%20GMT	https://adoptable-template.webflow.io/post/all-the-things-to-consider-when-choosing-child-friendly-pets	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/post/all-the-things-to-consider-when-choosing-child-friendly-pets.html	(from https://adoptable-template.webflow.io/)
19:42:43	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:48%20GMT	https://adoptable-template.webflow.io/template/style-guide	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/template/style-guide.html	(from https://adoptable-template.webflow.io/)
19:42:44	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:48%20GMT	https://adoptable-template.webflow.io/template/changelog	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/template/changelog.html	(from https://adoptable-template.webflow.io/)
19:42:44	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:48%20GMT	https://adoptable-template.webflow.io/dog-tags/needs-a-home-based-owner	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/needs-a-home-based-owner.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:44	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:48%20GMT	https://adoptable-template.webflow.io/template/licences	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/template/licences.html	(from https://adoptable-template.webflow.io/)
19:42:44	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:48%20GMT	https://adoptable-template.webflow.io/dog-tags/can-be-left-alone	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/can-be-left-alone.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:44	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:48%20GMT	https://adoptable-template.webflow.io/dog-tags/is-fine-alone-sometimes	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-fine-alone-sometimes.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:44	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:48%20GMT	https://adoptable-template.webflow.io/dog-tags/is-lead-trained	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-lead-trained.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:44	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:48%20GMT	https://adoptable-template.webflow.io/dog-tags/is-energetic	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-energetic.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:44	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:49%20GMT	https://adoptable-template.webflow.io/dog-tags/is-easy-going	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-easy-going.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:45	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:49%20GMT	https://adoptable-template.webflow.io/dog-tags/has-special-needs	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/has-special-needs.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:45	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:49%20GMT	https://adoptable-template.webflow.io/dog-tags/is-good-for-novice-owners	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-good-for-novice-owners.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:45	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:49%20GMT	https://adoptable-template.webflow.io/dog-tags/doesnt-shed-too-much	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/doesnt-shed-too-much.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:45	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:49%20GMT	https://adoptable-template.webflow.io/dog-tags/is-cat-friendly	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-cat-friendly.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:45	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:49%20GMT	https://adoptable-template.webflow.io/dog-tags/is-suited-to-apartment-life	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-suited-to-apartment-life.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:45	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:49%20GMT	https://adoptable-template.webflow.io/dog-tags/is-good-with-other-dogs	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-good-with-other-dogs.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:45	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:50%20GMT	https://adoptable-template.webflow.io/dog-tags/is-kid-friendly	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog-tags/is-kid-friendly.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:45	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:50%20GMT	https://adoptable-template.webflow.io/dog/sophie	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog/sophie.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:45	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:50%20GMT	https://adoptable-template.webflow.io/dog/monty	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog/monty.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:45	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:50%20GMT	https://adoptable-template.webflow.io/dog/blitz	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog/blitz.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
19:42:46	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sun,%2015%20Oct%202023%2001:42:50%20GMT	https://adoptable-template.webflow.io/dog/blinkey	C:/Users/ramir/Escritorio/winhtt/copia/adoptable-template.webflow.io/dog/blinkey.html	(from https://adoptable-template.webflow.io/adopt-a-dog)
